Date,Open,High,Low,Close,Volume,Market Cap,pcnt_change,3_day_volume_avg,7_day_volume_avg,10_day_volume_avg,20_day_volume_avg,3_day_close_avg,7_day_close_avg,10_day_close_avg,20_day_close_avg,bitcoin_close,7_day_btcn_avg,10_day_btcn_avg,btcn_pcnt_chng,sp500_close,7_day_sp500_avg,10_day_sp500_avg,sp500_pcnt_chng,increase_flag,tomorrow_percent_change
20170419,0.180622,0.190709,0.178089,0.189408,297302,9031100,4.947390001,325768,210373.71,213075,165286,0.19,0.19,0.19,0.19,1211.67,1185.461429,1187.824,1.487549313,2338.169922,2335.02424,2340.103955,-0.171635055,0,-2.472440446
20170418,0.19191,0.192224,0.176355,0.180479,348694,9595500,-5.749677527,282629.33,195366.57,193081,175668,0.19,0.19,0.19,0.19,1193.91,1184.51,1184.252,0.9273505,2342.189941,2335.989955,2341.840967,-0.290338014,1,4.947390001
20170417,0.191583,0.192535,0.179468,0.191489,331308,9579150,-0.305608197,191920,182332.71,163677,175012,0.19,0.19,0.19,0.2,1182.94,1183.541429,1182.551,0.888684202,2349.01001,2337.645682,2343.175977,0.861334912,0,-5.749677527
20170416,0.193672,0.19565,0.188923,0.192076,167886,9683600,-0.045794217,115863.33,164777.29,138708,199530,0.19,0.2,0.19,0.2,1172.52,1184.245714,1182.525,0.426537849,2328.949951,2338.809954,2343.828979,0,0,-0.305608197
20170415,0.192991,0.194574,0.190452,0.192164,76566,9649550,-0.41148851,109142,154702.43,130169,201214,0.19,0.2,0.19,0.2,1167.54,1184.735714,1177.751,-0.148809524,2328.949951,2342.608538,2346.682983,0,0,-0.045794217
20170414,0.19154,0.19396,0.190495,0.192958,103138,9577000,0.663585238,147704,151572.14,132717,199268,0.19,0.19,0.19,0.2,1169.28,1186.072857,1174.322,-2.590034739,2328.949951,2346.407122,2349.082983,0,0,-0.41148851
20170413,0.193966,0.196013,0.190089,0.191686,147722,9698300,-1.977469024,199143.67,148497.86,137213,196493,0.2,0.19,0.19,0.19,1200.37,1187.987143,1171.775,-0.385059045,2328.949951,2350.205706,2352.203979,-0.681469445,1,0.663585238
20170412,0.198357,0.200199,0.191723,0.195553,192252,9917850,-1.148989516,219376.33,139181.14,132921,191716,0.2,0.19,0.19,0.19,1205.01,1177.188571,1161.955,1.506153496,2344.929932,2354.282854,2355.192993,-0.375995076,0,-1.977469024
20170411,0.209023,0.211772,0.189697,0.197826,257457,10451200,-4.833697336,187746.33,126294.14,123933,184012,0.2,0.19,0.19,0.19,1187.13,1166.937143,1149.504,-0.062296379,2353.780029,2355.428571,2356.971997,-0.143387938,0,-1.148989516
20170410,0.188842,0.220733,0.186149,0.207874,208420,9442100,10.06719227,120145.33,110671.14,109187,179030,0.2,0.19,0.19,0.19,1187.87,1160.748571,1137.97,1.013648539,2357.159912,2356.339983,2357.865991,0.068768646,0,-4.833697336
20170409,0.189679,0.191026,0.186312,0.188861,97362,9483950,-0.714957865,77878,95869,117497,180323,0.19,0.19,0.19,0.19,1175.95,1148.505714,1121.826,-0.080720537,2355.540039,2356.580008,2358.421997,0,1,10.06719227
20170408,0.189456,0.193674,0.188398,0.190221,54654,9472800,0.896404305,72925.67,96584.29,158255,178882,0.19,0.19,0.2,0.19,1176.9,1134.87,1108.228,-0.488720533,2355.540039,2357.605713,2359.673999,0,0,-0.714957865
20170407,0.187871,0.192661,0.184796,0.188531,81618,9393550,1.126964544,88722,104489.86,186347,179583,0.19,0.19,0.2,0.18,1182.68,1119.854286,1095.253,5.147673323,2355.540039,2358.631417,2360.232984,-0.082713013,1,0.896404305
20170406,0.184767,0.190455,0.184234,0.18643,82505,9238350,0.926271797,110881.33,134477.14,260352,184952,0.19,0.2,0.2,0.18,1124.78,1097.532857,1081.562,-0.747407898,2357.48999,2359.657122,2360.535986,0.192950938,1,1.126964544
20170405,0.185082,0.192548,0.182758,0.184719,102043,9254100,-0.152971319,118314.67,194825,272258,183997,0.19,0.2,0.2,0.18,1133.25,1085.417143,1065.757,-0.923230257,2352.949951,2361.167132,2358.945996,-0.305486123,1,0.926271797
20170404,0.199874,0.202591,0.181038,0.185002,148096,9993700,-7.361431726,118423.33,228185.57,265819,179929,0.2,0.2,0.2,0.18,1143.81,1073.117143,1049.71,3.778001579,2360.159912,2362.335694,2358.048999,0.055952246,0,-0.152971319
20170403,0.205808,0.205959,0.196132,0.199703,104805,10290400,-2.811465836,105722.33,324411,255774,173332,0.2,0.21,0.2,0.18,1102.17,1059.111429,1029.081,2.005552985,2358.840088,2362.108573,2356.431006,-0.164212562,0,-7.361431726
20170402,0.203584,0.206776,0.200261,0.20548,102369,10179200,0.225834931,167963.67,338233.57,250512,169279,0.2,0.21,0.19,0.17,1080.5,1039.762857,1022.723,0.812659196,2362.719971,2359.644287,2354.944995,0,0,-2.811465836
20170401,0.203606,0.206153,0.19444,0.205017,109993,10180300,0.725161024,302154,328988.86,244092,165321,0.21,0.2,0.19,0.17,1071.79,1024.374286,1019.587,4.41920053,2362.719971,2356.967146,2353.268994,0,1,0.225834931
20170331,0.210236,0.213953,0.196505,0.203541,291529,10511800,-3.331655237,377345.33,320081.43,248874,161651,0.21,0.19,0.19,0.17,1026.43,1005.192857,1024.462,-1.301960633,2362.719971,2354.290004,2351.841992,-0.225504754,1,0.725161024
20170330,0.212468,0.22193,0.206085,0.210556,504940,10623400,-0.881239761,554060.33,285889.29,243150,148688,0.21,0.19,0.18,0.16,1039.97,1006.93,1027.242,-0.68567063,2368.060059,2351.612863,2349.971997,0.293511003,0,-3.331655237
20170329,0.22065,0.225506,0.205719,0.212428,335567,11032500,-3.718408934,452934.67,219207.71,199509,125157,0.21,0.18,0.18,0.16,1047.15,1008.24,1026.919,0.131960182,2361.129883,2348.455706,2350.512988,0.108532497,0,-0.881239761
20170328,0.186277,0.235749,0.180596,0.220632,821674,9313850,18.34829906,353631,193814.43,172820,109431,0.19,0.18,0.17,0.15,1045.77,1018.724286,1019.586,8.176016054,2358.570068,2346.644287,2352.225,0.725147415,0,-3.718408934
20170327,0.161165,0.191642,0.160717,0.186426,201563,8058250,16.23728053,95620,109902,109551,68624,0.17,0.17,0.17,0.15,966.73,1019.932857,1025.032,-0.621928905,2341.590088,2344.565709,2354.192993,-0.101958721,1,18.34829906
20170326,0.167267,0.175043,0.158772,0.160384,37656,8363350,-4.136756224,45827,90898.57,95736,58960,0.16,0.16,0.16,0.15,972.78,1029.934286,1047.14,3.760986432,2343.97998,2349.119978,2357.858984,0,1,16.23728053
20170325,0.166941,0.167388,0.157475,0.167305,47641,8347050,0.504610579,45998,95329.57,94038,57610,0.17,0.16,0.16,0.14,937.52,1030.082857,1074.823,-9.731462849,2343.97998,2354.015695,2361.598975,0,0,-4.136756224
20170324,0.166412,0.178022,0.159289,0.166465,52184,8320600,0.031848665,82722.33,115521.57,90891,55438,0.17,0.16,0.15,0.14,1038.59,1053.327143,1105.071,-1.005585527,2343.97998,2358.911412,2365.726978,-0.084399608,1,0.504610579
20170323,0.173183,0.176421,0.156976,0.166412,38169,8659150,-3.887538047,143423.33,117125.71,88047,53140,0.17,0.16,0.15,0.14,1049.14,1074.644286,1124.404,-6.371927821,2345.959961,2363.807129,2367.873975,-0.106026956,1,0.031848665
20170322,0.164951,0.179551,0.159475,0.173143,157814,8247550,4.977142372,153546.67,114627,86550,51707,0.16,0.15,0.15,0.14,1120.54,1103.282857,1141.628,6.289898789,2348.449951,2368.867118,2370.624976,0.188988616,0,-3.887538047
20170321,0.153972,0.167727,0.150715,0.164934,234287,7698600,7.170983379,123833,94392,74427,44264,0.16,0.15,0.14,0.13,1054.23,1120.348571,1147.157,1.687018925,2344.02002,2374.125698,2373.03999,-1.240797287,1,4.977142372
20170320,0.157444,0.162542,0.149597,0.153898,68539,7872200,-2.324193958,108732.33,64314.71,54227,33196,0.16,0.14,0.14,0.13,1036.74,1145.732857,1153.406,6.461152985,2373.469971,2377.187116,2375.897998,-0.200989341,1,7.170983379
20170319,0.159019,0.163016,0.149322,0.15756,68673,7950950,-0.897557662,107023.67,57837.14,50805,30752,0.15,0.14,0.14,0.13,973.82,1172.11,1168.581,-11.48941585,2378.25,2377.187116,2375.811011,0,0,-2.324193958
20170318,0.140006,0.172281,0.140006,0.158987,188985,7000300,13.64169204,91025.33,53253.57,46041,27766,0.14,0.14,0.14,0.13,1100.23,1200.968571,1186.199,-7.373233093,2378.25,2376.379988,2374.473023,0,0,-0.897557662
20170317,0.131324,0.166127,0.122856,0.139902,63413,6566200,6.093260634,33420,30867.29,27696,18738,0.13,0.14,0.13,0.13,1187.81,1203.324286,1198.53,-4.945543009,2378.25,2375.572859,2372.946021,-0.131431487,1,13.64169204
20170316,0.128773,0.136685,0.125514,0.131867,20678,6438650,2.498192813,20197.67,26711,22184,16035,0.13,0.14,0.13,0.13,1249.61,1203.421429,1207.032,0.775,2381.379883,2374.76573,2371.96001,-0.162671029,1,6.093260634
20170315,0.133699,0.140774,0.128158,0.128653,16169,6684950,-3.76119269,21037,26762,21182,15870,0.13,0.14,0.13,0.13,1240,1189.191429,1208.783,0.655886746,2385.26001,2372.407192,2371.353028,0.837475297,1,2.498192813
20170314,0.136986,0.137204,0.127028,0.133681,23746,6849300,-2.407668329,27843.33,25243,19984,15377,0.14,0.13,0.13,0.12,1231.92,1186.84,1210.298,0.862958293,2365.449951,2369.22433,2371.139038,-0.337902737,0,-3.76119269
20170313,0.140799,0.140823,0.127288,0.136979,23196,7039950,-2.55806509,30688.33,23035.14,18233,14535,0.14,0.13,0.13,0.12,1221.38,1192.684286,1214.605,3.873859316,2373.469971,2369.644322,2372.906055,0.036663279,0,-2.407668329
20170312,0.142217,0.14357,0.131473,0.140575,36588,7110850,-1.102418708,34396,21244.14,16864,14093,0.14,0.13,0.13,0.12,1175.83,1199.218571,1217.568,5.293180027,2372.600098,2369.907192,2373.871069,0,0,-2.55806509
20170311,0.131403,0.142793,0.129965,0.142142,32281,6570150,8.112507226,29211.67,16616.14,14101,12812,0.14,0.13,0.13,0.12,1116.72,1210.55,1222.235,-6.038755059,2372.600098,2371.410052,2374.803052,0,0,-1.102418708
20170310,0.132107,0.141972,0.120088,0.131476,34319,6605350,-0.416584612,20296.67,12895.29,12164,11414,0.13,0.12,0.12,0.12,1188.49,1233.16,1228.56,3.346956522,2372.600098,2372.912912,2377.139038,0.326867042,1,8.112507226
20170309,0.116266,0.140766,0.114151,0.132026,21035,5813300,13.57856885,11620.67,9349.57,10698,10371,0.12,0.12,0.12,0.12,1150,1242.091429,1227.708,-6.010428756,2364.870117,2374.415771,2376.243018,0.079989548,0,-0.416584612
20170308,0.122602,0.128715,0.116242,0.116242,5536,6130100,-5.165085296,8162,7625,9491,10733,0.12,0.12,0.12,0.12,1223.54,1252.448571,1229.228,-3.87247315,2362.97998,2376.851458,2376.731006,-0.228421554,1,13.57856885
20170307,0.123459,0.123531,0.116952,0.122573,8291,6172950,-0.710409072,7714,8679,9781,10996,0.12,0.12,0.12,0.12,1272.83,1246.224286,1221.258,0.450628196,2368.389893,2381.562884,2377.167017,-0.291337376,0,-5.165085296
20170306,0.121782,0.124417,0.118414,0.12345,10659,6089100,1.39047447,7028.67,10303,9885,10866,0.12,0.12,0.12,0.12,1267.12,1232.958571,1211.343,0.953670876,2375.310059,2380.884312,2377.062036,-0.32772406,0,-0.710409072
20170305,0.119821,0.12368,0.116513,0.121757,4192,5991050,1.54794372,6642,10060.29,10558,10672,0.12,0.12,0.12,0.12,1255.15,1218.398571,1201.303,-1.556090636,2383.120117,2380.090018,2376.265039,0,1,1.39047447
20170304,0.122602,0.125583,0.117666,0.119901,6235,6130100,-2.076867793,8232.33,10666.14,10769,10811,0.12,0.12,0.12,0.12,1274.99,1202.497143,1187.532,1.916851184,2383.120117,2377.835728,2374.334033,0,1,1.54794372
20170303,0.119272,0.124929,0.118119,0.122444,9499,5963600,2.634512703,10458.67,11109.57,10836,10666,0.13,0.12,0.12,0.12,1251.01,1188.024286,1171.563,2.332106339,2383.120117,2375.581438,2372.304028,0.050387714,0,-2.076867793
20170302,0.135408,0.135475,0.115596,0.119301,8963,6770400,-11.75765734,13845.33,12236.29,11323,10228,0.12,0.12,0.12,0.12,1222.5,1175.982857,1154.46,3.604328924,2381.919922,2373.327149,2370.530005,-0.585988048,1,2.634512703
20170301,0.117455,0.135197,0.113717,0.135197,12914,5872750,15.11712065,13844.33,11856.43,11524,9910,0.12,0.12,0.12,0.12,1179.97,1160.974286,1136.997,0,2395.959961,2370.740025,2367.454004,1.367385451,0,-11.75765734
20170228,0.115442,0.118271,0.113307,0.117443,19659,5772100,1.791533768,12350.67,10997.71,10665,9808,0.12,0.12,0.12,0.12,1179.97,1151.735714,1124.442,1.267593546,2363.639893,2366.005755,2362.973999,-0.25783762,1,15.11712065
20170227,0.115234,0.118632,0.10963,0.115376,8960,5761700,0.339171725,8910.67,10242.14,10045,9239,0.11,0.12,0.12,0.12,1165.2,1137.451429,1111.066,1.867394041,2369.75,2366.254325,2361.726001,0.101798301,1,1.791533768
20170226,0.114553,0.115582,0.104331,0.114986,8433,5727650,0.401655519,11719.33,10529.43,11974,9056,0.12,0.12,0.12,0.12,1143.84,1120.69,1097.29,-2.542430645,2367.340088,2363.598598,2359.866992,0,1,0.339171725
20170225,0.120864,0.12166,0.110955,0.114526,9339,6043200,-5.494904485,11009.67,9942,12211,9159,0.12,0.12,0.12,0.12,1173.68,1107.915714,1083.654,0.596544158,2367.340088,2361.287144,2357.854981,0,1,0.401655519
20170224,0.119243,0.136124,0.086475,0.121185,17386,5962150,2.072874903,10197.67,10530.43,11846,8826,0.12,0.12,0.12,0.12,1166.72,1089.705714,1066.741,4.410080183,2367.340088,2358.975691,2356.045972,0.149336407,0,-5.494904485
20170223,0.121958,0.122226,0.114699,0.118724,6304,6097900,-2.652530769,9192.33,12083.71,10786,8468,0.12,0.12,0.12,0.12,1117.44,1069.808571,1049.133,0.191876625,2363.810059,2356.664237,2353.069971,0.041898705,1,2.072874903
20170222,0.124515,0.124515,0.115683,0.121959,6903,6225750,0.327407639,10748,12725.29,10853,8638,0.12,0.12,0.12,0.13,1115.3,1054.1,1037.307,3.270430934,2362.820068,2354.294224,2349.513965,-0.108220038,0,-2.652530769
20170221,0.1214,0.127322,0.114101,0.121561,14370,6070000,0.07079646,9887.33,12552,10496,8441,0.12,0.12,0.12,0.13,1079.98,1038.278571,1026.222,3.064311413,2365.379883,2352.355643,2344.841968,0.604806629,1,0.327407639
20170220,0.123001,0.127204,0.116679,0.121475,10971,6150050,-1.163500264,9583.33,11468.86,9133,7947,0.12,0.12,0.12,0.13,1047.87,1025.515714,1017.091,-0.62119459,2351.159912,2348.384242,2339.913989,0,1,0.07079646
20170219,0.124522,0.124827,0.117671,0.122905,4321,6226100,-1.226382493,15346,10898.29,8297,8270,0.12,0.12,0.12,0.13,1054.42,1018.56,1011.742,0.78473729,2351.159912,2345.111398,2336.408008,0,0,-1.163500264
20170218,0.122901,0.130873,0.119005,0.124431,13458,6145050,1.443001443,17504,10756.71,8952,8518,0.12,0.12,0.12,0.13,1046.21,1011.421429,1012.607,1.826870669,2351.159912,2340.102853,2332.079028,0,0,-1.226382493
20170217,0.125972,0.130485,0.115022,0.122661,28259,6298600,-2.717943024,14914.67,8940.29,8433,8430,0.12,0.12,0.12,0.13,1027.44,1003.201429,1014.121,1.981180768,2351.159912,2335.094308,2326.430029,0.167855636,1,1.443001443
20170216,0.112739,0.126088,0.112574,0.126088,10795,5636950,11.85054423,7757.67,5275.43,6137,7370,0.12,0.12,0.12,0.13,1007.48,998.4785714,1015.192,0.291672888,2347.219971,2330.085763,2320.622046,-0.086411791,0,-2.717943024
20170215,0.116744,0.120698,0.111437,0.112729,5690,5837200,-3.322384501,6485,5286.14,6107,7292,0.12,0.12,0.12,0.13,1004.55,1006.42,1017.178,1.404142776,2349.25,2324.464356,2315.156055,0.499230897,1,11.85054423
20170214,0.118339,0.121985,0.114384,0.116603,6788,5916950,-1.42282265,5698.33,5654.43,5807,7392,0.12,0.12,0.13,0.13,990.64,1014.534286,1021.013,-0.854700855,2337.580078,2316.667202,2309.973047,0.400733512,0,-3.322384501
20170213,0.12153,0.13772,0.118105,0.118286,6977,6076500,-2.69812283,3683.33,5442.14,6150,7374,0.12,0.13,0.13,0.13,999.18,1021.321429,1024.94,-0.52466524,2328.25,2310.310059,2305.957031,0.524584495,0,-1.42282265
20170212,0.125493,0.137479,0.117401,0.121566,3330,6274650,-3.217177387,2226,5945.14,6422,7382,0.12,0.13,0.13,0.13,1004.45,1025.344286,1026.202,1.596083627,2316.100098,2305.211496,2302.874024,0,0,-2.69812283
20170211,0.125788,0.127159,0.122483,0.125607,743,6289400,-0.122454497,4739.33,5853,6386,7575,0.13,0.13,0.13,0.13,988.67,1030.837143,1024.659,-0.574227157,2316.100098,2302.542899,2299.349024,0,0,-3.217177387
20170210,0.12754,0.13171,0.117976,0.125761,2605,6377000,-1.345351282,7247.67,7206.43,6762,7861,0.13,0.13,0.13,0.13,994.38,1036.728571,1022.832,-6.461474785,2316.100098,2299.874303,2295.694019,0.356605033,0,-0.122454497
20170209,0.129684,0.132791,0.118249,0.127476,10870,6484200,-1.614596197,8146.67,8220.29,8243,8497,0.13,0.13,0.14,0.13,1063.07,1039.217143,1015.432,0.162057757,2307.870117,2297.205706,2291.971021,0.575254631,0,-1.345351282
20170208,0.133244,0.134031,0.121542,0.129568,8268,6662200,-2.679235363,8022.67,7092.14,8084,8767,0.13,0.13,0.14,0.13,1061.35,1028.638571,1001.075,2.234744497,2294.669922,2293.345703,2289.273999,0.069332249,0,-1.614596197
20170207,0.126972,0.136817,0.126972,0.133135,5302,6348600,5.005994258,6161.67,6553.29,8427,9103,0.13,0.14,0.14,0.13,1038.15,1015.645714,987.099,1.052231978,2293.080078,2291.185721,2289.276001,0.022682895,0,-2.679235363
20170206,0.131717,0.138723,0.125146,0.126788,10498,6585850,-3.643355474,7800,8283.86,8603,9210,0.13,0.14,0.14,0.13,1027.34,998.8214286,975.259,-1.49199348,2292.560059,2289.155727,2289.436987,-0.211535686,1,5.005994258
20170205,0.135944,0.143104,0.128306,0.131582,2685,6797200,-3.153819544,7534.67,8110.57,8477,9083,0.13,0.14,0.14,0.13,1042.9,983.4157143,964.284,1.261275257,2297.419922,2287.48999,2289.649976,0,0,-3.643355474
20170204,0.134385,0.147454,0.13296,0.135867,10217,6719250,1.193916463,7630.67,9397.71,8978,9205,0.14,0.14,0.14,0.13,1029.91,966.0857143,950.148,1.789879423,2297.419922,2287.099993,2289.575977,0,0,-3.153819544
20170203,0.14565,0.14565,0.132985,0.134264,9702,7282500,-7.848372329,5723.67,8947.57,8599,9042,0.14,0.14,0.14,0.13,1011.8,950.3485714,936.426,2.303290126,2297.419922,2286.709996,2289.670996,0.7264758,1,1.193916463
20170202,0.147206,0.147974,0.134287,0.145699,2973,7360300,-1.031803176,8295,8881.29,8343,9020,0.15,0.14,0.14,0.13,989.02,936.89,927.347,1.918796373,2280.850098,2286.319998,2287.936011,0.057030948,0,-7.848372329
20170201,0.147034,0.150287,0.140878,0.147218,4496,7351700,0.137400011,10399,9555.71,8763,11389,0.15,0.14,0.14,0.13,970.4,924.3928571,920.912,5.434711749,2279.550049,2288.581403,2286.370996,0.029836365,0,-1.031803176
20170131,0.153713,0.153791,0.144326,0.147016,17416,7685650,-4.386056191,12798.67,9831.57,8960,14162,0.15,0.14,0.13,0.13,920.38,913.2914286,916.051,0.095704187,2278.870117,2291.269984,2285.546997,-0.088990534,1,0.137400011
20170130,0.141147,0.15376,0.140489,0.15376,9285,7057350,8.892099374,9348.67,8363.43,8752,19317,0.14,0.13,0.13,0.12,919.5,913.3814286,913.516,-0.226781975,2280.899902,2291.441406,2284.790991,-0.600954349,0,-4.386056191
20170129,0.138097,0.14186,0.132053,0.141204,11695,6904850,4.84874586,9333,8062,9449,25198,0.14,0.13,0.13,0.12,921.59,914.12,911.473,0.200054363,2294.689941,2289.198556,2283.832007,0,1,8.892099374
20170128,0.130334,0.137387,0.125774,0.134674,7066,6516700,3.322771457,7999.33,7315.29,9778,29114,0.13,0.13,0.12,0.12,919.75,914.1485714,907.976,0.235399252,2294.689941,2285.858573,2280.732007,0,1,4.84874586
20170127,0.129894,0.135296,0.128775,0.130343,9238,6494700,-2.44663653,7786.33,8496.57,9817,32212,0.13,0.12,0.12,0.12,917.59,910.6171429,906.795,1.780287064,2294.689941,2282.51859,2278.452002,-0.086646423,1,3.322771457
20170126,0.124319,0.135711,0.120759,0.133612,7694,6215950,7.564242932,7086.67,9499,9689,34441,0.13,0.12,0.12,0.12,901.54,907.9714286,898.189,0.991385587,2296.679932,2279.178606,2275.771997,-0.073538417,0,-2.44663653
20170125,0.120212,0.129256,0.115434,0.124216,6427,6010600,3.329922721,6913.67,10540.43,9431,36790,0.12,0.12,0.12,0.12,892.69,905.84,890.215,-3.07488518,2298.370117,2274.465751,2273.567993,0.802609063,1,7.564242932
20170124,0.128569,0.128569,0.113295,0.120213,7139,6428450,-7.491458122,6927.33,10687.57,9484,46779,0.12,0.12,0.12,0.12,921.01,908.0185714,882.787,-0.395816886,2280.070068,2270.682861,2271.194971,0.656459356,1,3.329922721
20170123,0.114416,0.130461,0.111428,0.129948,7175,5720800,13.67735953,9659.33,10804.86,9696,51125,0.12,0.12,0.12,0.12,924.67,895.2357143,873.084,0.312435587,2265.199951,2268.942836,2270.651953,-0.269012501,0,-7.491458122
